Customer_Id,Surname,Age,Gender,Estimated_Salary
15775756,Alexandrova,33,Male,199203.21
15641312,Paterson,36,Male,27011.8
15782531,Chou,31,Female,188637.05
15724428,Abel,40,Male,61581.2
15743617,Chesnokova,47,Male,197529.23
15585839,Niu,37,Male,182258.17
15658158,Sullivan,23,Female,80778.5
15637678,Ma,35,Male,155394.52
15701809,Cavill,28,Female,3408.7
15676937,Nicholls,32,Female,19367.98
15778975,Nnonso,70,Female,62282.99
15710375,Gibson,41,Male,65396.79
15579914,Garcia,30,Male,139712.81
15595160,Renwick,35,Male,60972.84
15595391,Norris,31,Male,1375.46
15630363,Nkemakonam,39,Female,22191.82
15692443,Piccio,33,Male,8973.67
15593795,Linton,53,Female,118502.34
15642824,Onyekaozulu,56,Female,161802.82
15683524,Tobenna,23,Female,90494.72
15713532,Wang,29,Female,15470.91
15719827,O'Donnell,36,Male,65147.27
15578435,Langlands,40,Male,157886.6
15723028,Smith,33,Male,85439.73
15595609,Sykes,52,Male,54038.62
15622443,Marshall,31,Male,25684.85
15579112,Gibson,47,Male,186116.54
15648479,Stephenson,45,Female,166830.71
15659234,Y?,30,Male,27886.06
15811970,Kang,42,Female,5768.32
15774192,Miller,38,Female,80575.44
15595136,Kryukov,37,Female,68987.55
15630580,Y?,34,Male,27097.82
15660646,Fanucci,35,Male,199320.77
15614365,Lombardi,31,Male,5566.6
15776128,Hs?,44,Female,133871.83
15787035,Anderson,35,Female,152843.53
15792646,Trentino,64,Female,41800.18
15726832,Donnelly,61,Male,92053.75
15773260,Tsou,32,Female,100717.54
15624437,Johnson,32,Female,42935.15
15717138,Watson,31,Male,149170.92
15657317,Allan,32,Female,107499.39
15626948,Butcher,42,Female,153342.38
15758901,Henderson,47,Female,107825.08
15777759,Boucaut,30,Male,47952.45
15773322,Obiajulu,44,Female,131007.18
15697318,Ifeatu,32,Male,33143.04
15678916,Kelly,75,Female,123304.62
15632118,Pirozzi,45,Male,141970.02
15788118,Siciliano,33,Male,37136.15
15788930,Silva,37,Male,199293.01
15628583,Iweobiegbunam,30,Female,161388.22
15635177,Williamson,66,Female,70532.53
15587690,Madueke,28,Male,144290.25
15627630,Chiagoziem,41,Female,96069.82
15610930,Kwemto,35,Female,185662.84
15657747,Zito,43,Female,17913.25
15568006,Ukaegbunam,45,Female,101039.53
15751748,Trevisani,51,Male,156953.54
15722212,Edmondstone,41,Female,28276.83
15658670,Chien,38,Female,84049.16
15761654,Boni,30,Male,147822.44
15812210,Yashina,32,Female,9497.99
15787051,Georg,39,Female,87067.73
15642991,Tung,29,Female,23237.25
15713769,Michelides,38,Male,27239.28
15605826,Korovina,46,Male,151481.86
15648898,Chuang,27,Female,114669.79
15705309,Yuriev,39,Male,116748.14
15734202,Chidimma,52,Female,90877.76
15658852,Stevens,38,Male,133692.88
15612633,Kao,43,Male,30662.91
15604818,Edmund la Touche,34,Male,191395.88
15593900,Belousov,38,Male,106648.58
15624995,McCane,31,Female,50899.91
15570087,Parry-Okeden,44,Female,115452.51
15802617,Hudson,43,Male,64139.1
15656029,Marsden,37,Male,22030.72
15739194,Manfrin,38,Male,38434.73
15607275,Ch'ang,39,Male,42774.84
15629475,Clark,41,Male,158973.77
15635034,Aldrich,37,Male,34551.35
15756333,Khan,55,Female,101515.76
15777436,Murray,31,Female,9561.73
15676835,Anayolisa,33,Male,168313.17
15574206,Shillito,37,Female,55100.09
15613017,McMillan,32,Male,31830.06
15815131,Howells,36,Female,71519.4
15585455,Stewart,28,Male,32599.35
15692929,Ikechukwu,42,Female,139946.68
15758081,Repina,39,Male,110468.51
15667476,Cox,36,Female,74042
15738248,Lo,37,Female,151871.84
15672152,Grant,37,Male,199693.84
15673372,Stevenson,58,Female,58907.08
15587611,Kauffmann,59,Male,103799.77
15803415,Samsonova,39,Female,93835.64
15715673,Niu,46,Female,156425.57
15655648,Bock,25,Female,123723.83
15763613,Barlow,30,Male,199464.08
15660385,Stevenson,39,Male,83084.33
15733261,Kung,35,Female,25488.43
15796231,Nwankwo,18,Female,9596.4
15624866,Brewer,37,Male,70370.24
15623730,Ch'iu,34,Male,86330.32
15668248,Quinn,62,Female,168507.68
15694518,Kodilinyechukwu,36,Female,111605.9
15638028,Ifeanyichukwu,31,Male,143317.42
15795895,Yermakova,36,Male,27619.06
15694376,Sullivan,64,Female,146573.66
15669204,Grant,23,Male,69055.45
15773779,Jacka,46,Female,54453.72
15580682,Tsai,40,Female,33524.6
15768530,Emery,27,Female,135083.73
15672875,Piccio,32,Male,137439.34
15617082,Sanders,33,Male,11205.5
15760514,Sharp,43,Female,60176.1
15761775,Myers,20,Male,29552.7
15799964,Campbell,30,Female,188795.85
15693906,Abbott,24,Female,11638.17
15739514,Preston,32,Female,93155.75
15756926,Atherton,29,Male,48986.18
15770984,Fanucci,40,Female,116951.1
15703979,Evans,39,Male,137041.26
15801821,Cookson,38,Male,44653.5
15711028,Nnachetam,52,Male,104035.41
15791842,Johnstone,32,Female,110593.62
15746127,Hort,47,Female,36099.7
15663625,Johnson,37,Male,12470.3
15604891,Zaytseva,38,Female,95403.41
15589666,Sorokina,39,Female,151757.81
15627881,Diehl,30,Male,47536.46
15664895,Onuchukwu,25,Female,101274.17
15676094,Osonduagwuike,34,Female,140268.45
15761720,Mead,41,Male,11663.09
15611961,Stewart,35,Male,150784.29
15680167,Thomson,78,Female,119400.08
15762543,Goliwe,32,Female,126188.42
15658475,Lori,36,Male,89983.02
15779743,Onwuamaeze,44,Female,29761.29
15661532,Butusov,31,Female,27073.81
15782360,Rogers,65,Male,96399.67
15767908,Nicholson,38,Male,45422.89
15677105,Rossi,46,Female,108699.59
15641474,Hall,46,Male,38967.29
15624451,Huddart,38,Female,116466.19
15577985,Chinomso,34,Female,17993.43
15571666,Shaw,30,Male,43250.54
15783691,Hargreaves,35,Female,125240.8
15671172,Swain,23,Male,191415.94
15731760,Butcher,25,Male,90860.97
15585599,Stone,34,Female,141872.52
15784958,Allan,55,Female,49418.87
15734524,Wang,51,Male,170426.65
15614103,Colombo,42,Male,51016.02
15794895,McKay,34,Male,81175.25
15772381,Brient,38,Male,99106.97
15710553,Yin,48,Male,79134.78
15649292,Bellucci,49,Female,163550.58
15792565,Duncan,46,Female,67769.94
15718245,Pirozzi,34,Male,126592.01
15703117,Findlay,44,Female,89602.81
15758136,King,37,Male,179421.84
15799932,Iweobiegbunam,24,Male,156906.15
15633516,Tucker,42,Male,168486.02
15622532,Izmailova,47,Female,132730.07
15798960,Meng,33,Male,39057.67
15698664,Liang,43,Male,174606.35
15703614,Hutchinson,48,Male,79259.77
15699195,Shen,24,Female,168515.61
15710543,Okwuoma,46,Male,161125.67
15695499,Chinwemma,45,Female,77878.62
15622321,Golubova,32,Female,80823.02
15715744,Schiavone,39,Male,119348.28
15788151,Moore,32,Male,178331.36
15687153,Graham,49,Male,119174.88
15684958,Amadi,38,Male,82662.73
15706116,McKay,30,Female,40441.1
15740557,Fedorova,43,Female,109881.71
15707291,Percy,48,Male,157937.35
15583353,Floyd,45,Female,38276.84
15761024,Long,33,Female,65222.48
15630709,Castiglione,31,Female,2181.94
15639590,Melendez,30,Female,156249.06
15659399,Mazzi,50,Male,45591.23
15567078,Kovaleva,27,Female,79458.12
15696373,Gill,44,Female,103042.2
15786617,Arcuri,34,Male,70209.83
15657449,Chukwuma,25,Male,176743.51
15672594,Stevenson,60,Female,10703.53
15714240,Ponomarev,74,Male,151425.82
15782144,Gilroy,34,Female,3894.34
15665008,Sidorov,26,Female,28861.69
15581733,Bates,28,Female,177703.15
15751392,Fanucci,57,Female,136649.8
15785815,Toscano,31,Male,175894.24
15664214,Hearn,33,Male,76257.46
15579996,Iroawuchi,25,Female,193668.49
15675252,Martin,39,Female,125671.29
15579617,Sinclair,51,Female,174098.28
15593976,Swanson,31,Female,187866.21
15716041,Chinomso,39,Male,100862.36
15654489,Fomin,38,Female,10804.04
15736302,McKay,48,Male,170893.85
15805909,Bergamaschi,28,Male,22698.56
15572762,Matveyeva,50,Female,89822.48
15724632,Madukaego,41,Female,175262.49
15670416,Ferri,43,Female,15705.27
15749528,Achebe,58,Male,170025.43
15578783,Mai,35,Male,17242.79
15580719,Davis,23,Female,79734.23
15656293,Davey,35,Male,92712.97
15691875,Tsou,39,Female,99689.48
15596870,Marino,54,Male,93336.3
15780770,Kerr,31,Male,175893.53
15751491,Hsiao,50,Male,42840.18
15706200,Graham,41,Male,140298.24
15808674,Ejikemeifeuwa,45,Female,144000.59
15641411,Volkova,23,Female,113408.11
15764661,Wang,33,Male,96420.58
15689492,Benjamin,41,Male,125806.3
15602405,Ryrie,38,Female,65720.92
15610271,Andreev,42,Female,31002.03
15791780,Ts'ao,48,Female,158248.71
15589147,Frolov,61,Male,94677.83
15756975,Montemayor,35,Female,17257.72
15729582,Fu,48,Male,101397.86
15742971,Whitehead,44,Female,84870.23
15568046,Izuchukwu,24,Male,183515.13
15694890,Lai,38,Male,75969.19
15736963,Herring,43,Male,146379.3
15646490,Duffy,42,Male,127154.8
15607314,Chiefo,53,Male,2019.78
15576745,Fyodorov,48,Male,197885.72
15669606,Chu,33,Male,138017.68
15737832,Robertson,45,Male,170984.97
15681990,Palmerston,24,Male,55859.27
15758050,Madukwe,37,Male,4459.5
15787848,Chinedum,30,Male,102135.92
15713594,French,32,Female,112771.95
15588186,Polyakov,45,Male,32903.93
15786739,Clements,37,Male,162260.93
15699467,Connor,41,Female,87959.83
15680706,Balashov,48,Male,166476.95
15645717,Avdeeva,62,Male,25438.87
15748597,Chester,56,Male,157230.06
15773709,Hung,35,Male,197305.91
15629787,Tu,27,Male,44435.76
15661007,Thompson,33,Male,181051.99
15686812,Jones,44,Female,159069.37
15754113,Li,35,Female,155485.24
15749489,Denisova,22,Female,43852.05
15574352,Clogstoun,43,Male,140071.57
15701281,Tan,27,Male,49089.36
15811985,Power,44,Male,55893.37
15713505,Harriman,31,Male,192660.55
15685653,Benson,40,Female,137028.51
15758831,Thornton,39,Male,34430.16
15618774,White,54,Male,108409.17
15764448,Mackenzie,35,Male,145325.32
15611024,Kalinina,23,Female,81425.61
15738220,Bennet,38,Male,51553.43
15805764,Hallahan,18,Male,52795.15
15580487,Martin,38,Male,84270.09
15675787,Rivera,26,Male,145011.62
15583580,Chiawuotu,35,Female,66245.44
15780654,Sergeyev,33,Female,36446.74
15695034,Christie,44,Female,137136.29
15805671,Louis,32,Male,117323.31
15790658,Iqbal,42,Male,74157.71
15578648,Marino,49,Male,104253.56
15734987,Robertson,43,Female,2748.72
15721740,Pai,50,Male,195937.16
15641822,Barese,19,Female,22101.86
15765650,Chigolum,40,Male,126535.92
15788556,Trouette,42,Female,44692.63
15576550,Ugochukwu,38,Female,112442.63
15622230,Cribb,35,Female,66331.01
15653937,McIntyre,53,Female,16657.68
15743538,Pickering,31,Female,20081.3
15591740,Fletcher,54,Female,93820.49
15650086,Uchenna,43,Male,130795.52
15718773,Pisano,32,Female,160129.99
15615140,Corson,36,Male,189969.91
15644361,Hooper,40,Female,9712.52
15774536,He,32,Female,196062.01
15618661,Chidubem,30,Male,125710.53
15605020,Schofield,45,Male,23054.51
15762134,Liang,59,Male,170679.74
15685279,Somadina,57,Female,181258.76
15582849,McIntosh,51,Female,22835.13
15655410,Hinton,49,Male,102397.22
15649129,Sal,32,Male,115950.96
15702380,De Luca,64,Male,15876.52
15759067,Bromby,37,Female,117690.58
15683027,Chang,29,Male,173792.77
15597487,Hunter,35,Female,80992.8
15763256,Sheppard,64,Female,189398.18
15620111,Fan,54,Male,56787.8
15623053,Muir,40,Male,148309.98
15595592,Lai,59,Female,179673.11
15740072,Padovesi,37,Female,138470.21
15778005,Kemp,39,Female,163798.41
15583278,Greece,36,Female,33693.78
15601263,Young,48,Female,48545.1
15709222,Chukwueloka,34,Male,123427.98
15713949,Woods,40,Male,174183.44
15717706,Forbes,32,Female,17938
15756071,Kang,34,Male,90059.04
15696564,Nweke,38,Male,137694.23
15657637,Ts'ui,36,Female,65039.9
15755863,Milano,49,Female,162858.29
15719858,Chao,38,Female,35701.06
15688876,Wan,39,Male,18826.06
15698528,Napolitani,31,Female,130086.47
15770345,Kovaleva,31,Female,143360.56
15761506,Russell,19,Male,159920.92
15716619,Chiebuka,36,Female,12099.67
15788367,Ellis,44,Male,53087.98
15709451,Gordon,35,Female,142839.82
15640421,Conway,35,Female,178.19
15580068,Buccho,35,Male,105618.14
15677123,Aksyonova,37,Male,24734.25
15619801,Batty,33,Female,82245.67
15582246,Rowe,45,Female,177695.67
15711843,Pisani,40,Male,107961.11
15680046,Onochie,36,Male,55207.41
15804131,Farmer,53,Female,182633.63
15722611,Cameron,53,Female,51587.04
15729224,Jennings,37,Female,115403.31
15811588,Eluemuno,53,Female,186392.99
15702138,Swift,22,Female,44374.44
15749799,Pisani,34,Female,84033.35
15752885,Nnonso,42,Male,82276.62
15674932,Cameron,44,Female,177528.92
15743828,Stevens,41,Male,56850.92
15642022,Zito,34,Male,47972.65
15746461,Taylor,35,Male,104982.39
15809991,Ferrari,19,Male,133535.29
15787322,Yeh,41,Female,25571.37
15575498,Gould,39,Female,96075.55
15691387,Agafonova,29,Male,81634.45
15765457,Fowler,35,Male,165008.97
15666173,Chidumaga,32,Female,138191.81
15627377,Sabbatini,41,Male,99136.49
15656683,Johnson,52,Male,63584.55
15679810,Chapman,39,Male,160532.88
15606310,Birk,71,Male,162683.06
15756871,Capon,39,Male,134878.19
15610002,Chidubem,41,Male,134626.3
15567802,Childs,34,Female,175480.93
15745452,Sun,41,Male,174337.68
15617252,Lung,33,Female,172524.51
15753248,Tao,28,Male,25395.83
15610755,Napolitano,33,Female,184856.89
15662238,Davis,37,Male,182624.93
15799186,Sagese,38,Male,192505.62
15686941,Hutchinson,26,Female,112507.63
15601172,Nelson,31,Male,177295.92
15723858,Schiavone,39,Male,12465.51
15615896,Chienezie,39,Male,36122.96
15737647,Obioma,77,Female,37836.64
15582841,Butusov,29,Male,34747.43
15760090,Pisano,28,Male,131097.9
15588587,Stetson,36,Female,105280.55
15683157,Waring,26,Male,149653.81
15694209,Fanucci,32,Female,139390.99
15655875,Thao,33,Female,132436.71
15805704,Murphy,32,Female,179705.13
15744789,McConnell,32,Female,15796.66
15799357,Armfield,35,Male,142754.71
15726153,Fanucci,31,Male,2578.43
15713346,Panina,24,Male,88992.05
15665053,Nixon,52,Male,32936.44
15592379,Walker,42,Female,39122.58
15692599,Chiemela,34,Male,191092.62
15620758,Martel,30,Male,129149.06
15637428,Briggs,35,Male,13218.6
15808389,Iheatu,79,Female,160589.18
15807003,Jennings,32,Male,179657.83
15702912,Ch'en,35,Female,44335.54
15590623,Kovalyov,34,Male,29217.37
15728078,Yeh,26,Male,43651.49
15708256,Chien,28,Male,159654
15582335,Brown,40,Female,17992.94
15649150,Buddicom,53,Female,141501.45
15691647,McGregor,35,Female,93825.78
15668270,Thompson,44,Female,41852.24
15624820,Ross,56,Male,97629.31
15736254,Ch'ang,29,Male,37065.66
15720814,Warren,36,Female,38614.69
15642997,Uspenskaya,36,Female,87816.86
15693200,King,36,Female,184866.86
15624596,Trentini,23,Female,160176.47
15807167,Konovalova,42,Male,164357.1
15660301,Dellucci,70,Male,17818.33
15593094,Goddard,27,Male,142680.64
15618239,Neumann,48,Female,85081.09
15574137,Ch'in,35,Male,176450.19
15614740,Walters,41,Female,121967.88
15574071,Muravyova,23,Male,127187.04
15671148,Barry,33,Male,108313.34
15721921,Woolnough,44,Male,57205.55
15717995,Keen,27,Male,157891.86
15632050,Liebe,41,Female,86927.53
15647111,White,22,Female,107753.07
15759991,Hunter,36,Male,82158.14
15790204,Myers,22,Female,29135.89
15686780,Rogova,55,Female,17095.49
15640491,Raff,33,Female,100447.53
15783225,Cocci,54,Male,83470.4
15734438,Kanayochukwu,29,Female,121846.81
15688760,Obialo,37,Female,129107.59
15768124,Liu,34,Female,54726.43
15661330,Gilbert,37,Male,116141.72
15781272,Coles,50,Male,124872.42
15573888,Ponomaryov,43,Female,186438.86
15575858,Bergamaschi,40,Male,134281.11
15645937,Guerin,32,Male,91044.47
15702337,Sinclair,37,Male,74320.75
15764537,Dominguez,43,Male,9704.66
15619616,Costa,33,Female,128600.49
15585133,Wei,27,Female,6468.24
15573971,Mills,44,Male,57898.58
15579433,Pugh,29,Male,192120.66
15777045,Price,44,Female,164213.53
15611580,Wood,33,Male,117547.76
15614778,Robertson,31,Male,26149.25
15771750,Sawtell,36,Female,9181.66
15593280,Yuryeva,43,Male,166588.76
15569274,Pisano,49,Male,195053.58
15654408,Kharitonova,41,Male,85787.31
15657468,Simmons,53,Female,102428.51
15614213,Muramats,37,Male,71175.94
15589869,Tang,49,Male,166440.32
15693205,Peng,41,Female,148848.76
15797113,Bevan,34,Female,140286.69
15676958,Zito,34,Male,104220.5
15739592,Sokolov,51,Female,70778.63
15656263,Teng,29,Male,65868.28
15636872,Amadi,32,Female,171482.56
15589435,Davide,31,Male,143204.41
15640464,Parkes,41,Male,28427.84
15723851,Mazzanti,40,Male,78387.32
15722122,Findlay,40,Female,161076.92
15696852,Hsu,32,Female,54277.45
15634936,Chukwukadibia,41,Male,137180.95
15575935,Baxter,59,Male,21063.71
15634491,Kung,30,Male,152210.81
15628530,Booth,42,Male,88890.75
15678720,Evans,44,Female,190534.76
15627999,Kung,30,Male,83090.35
15571244,Tung,33,Female,141426.78
15739931,Yuan,34,Male,51358.66
15806256,Jackson,48,Male,88703.04
15787258,Ross,29,Female,116696.77
15706463,Yang,36,Female,7156.09
15691004,Yu,37,Male,49161.12
15792228,Onwumelu,60,Male,126743.33
15733447,Gay,51,Female,65390.46
15679062,Morrison,47,Female,138835.91
15594409,Belov,45,Male,36154.66
15613816,Mao,39,Female,59755.14
15681991,Walsh,32,Male,125302.64
15796074,Bruno,36,Female,94274.72
15625941,Gray,50,Female,102260.16
15615016,Maurer,33,Male,136028.97
15748414,Chiang,33,Female,110114.38
15751203,Cattaneo,26,Male,100442.22
15662658,Grieve,34,Male,193597.94
15574868,Lowell,36,Male,1871.25
15790282,Trentino,58,Male,42831.11
15762927,Sung,36,Female,182156.86
15803456,Yen,40,Female,151648.66
15771857,Philipp,39,Male,146738.83
15700601,Dynon,34,Male,12148.2
15569670,Alexeyeva,30,Male,118029.09
15772341,Hs?eh,81,Male,50783.88
15661548,Ferri,29,Female,129891.66
15787597,Hsu,31,Female,9904.63
15806913,Bishop,54,Female,63213.31
15804862,Toscani,43,Male,137565.87
15792986,T'ao,24,Male,17185.95
15625632,Philip,36,Male,143783.46
15727703,Li Fonti,34,Male,36823.28
15606273,Rene,37,Male,154957.66
15799652,Daigle,38,Female,31892.82
15715047,Joshua,43,Male,191084.4
15784687,Simmons,36,Male,179718.17
15615322,Jamieson,43,Male,159823.16
15722072,Hou,53,Male,114110.97
15646784,Cochran,31,Female,60993.23
15644692,Bibb,47,Female,66408.01
15670354,Jen,62,Female,136398.9
15716357,Corran,39,Female,140709.25
15786717,He,36,Male,8555.73
15771383,Loggia,45,Female,115022.94
15649793,Lovely,20,Male,187638.34
15731543,Becker,58,Male,3829.13
15684516,Plascencia,34,Male,119357.93
15677249,Somadina,42,Male,192175.52
15581525,Walker,33,Male,128841.31
15628420,Alekseeva,33,Male,150422.35
15600478,Watson,39,Male,188187.05
15594502,Zotov,37,Male,1775.52
15784361,Williamson,46,Female,85086.78
15767626,Carpenter,42,Male,3797.79
15632521,Cattaneo,45,Male,150856.38
15665088,Gordon,42,Female,90537.47
15652084,Boni,40,Male,166370.81
15574761,Lynch,41,Female,178994.13
15729515,McCarthy,36,Male,195681.43
15682070,Davies,64,Male,53277.15
15743817,Hargreaves,40,Male,172490.78
15572158,Blackburn,41,Male,11819.84
15584477,K?,35,Female,82900.25
15614893,Meng,38,Male,82709.8
15665963,Cattaneo,30,Male,180593.45
15612524,Hunt,41,Male,172363.41
15596962,Owens,24,Female,91195.12
15744942,Steele,55,Female,108987.25
15573278,Kennedy,39,Male,44265.28
15717056,Pan,25,Female,116613.26
15795881,Alexander,35,Male,148527.56
15758939,Bray,35,Male,84239.46
15792250,Nnabuife,45,Female,62002.04
15740406,Padovesi,38,Male,46044.48
15768137,Bray,23,Female,169669.33
15569120,Lucas,30,Male,156346.84
15723721,Tinline,30,Male,157711.18
15777122,Esomchi,31,Female,89087.4
15742681,Liao,26,Male,8742.36
15582090,Iroawuchi,36,Female,117038.96
15711254,Retana,35,Female,164241.67
15775067,Fang,47,Male,137720.56
15602851,Ozioma,40,Male,106.67
15802857,Robson,33,Female,1539.21
15701175,Bruno,33,Female,59659.53
15783019,Price,62,Female,173586.63
15728912,Swanson,44,Female,126033.9
15585580,Chang,52,Female,62808.93
15583480,Morgan,36,Female,147007.33
15620341,Nwebube,44,Male,196261.64
15613886,Trevisan,43,Male,44560.17
15792916,Ositadimma,40,Female,18917.95
15710408,Cunningham,38,Female,4525.4
15598695,Fields,68,Female,93112.2
15649354,Johnston,35,Male,9658.41
15737556,Vasilyev,43,Male,182627.25
15671610,Hooper,36,Male,13177.4
15625092,Colombo,57,Female,43568.31
15741032,Tsao,48,Male,117830.57
15750014,Chikere,37,Female,117396.25
15784761,Ballard,46,Female,96929.24
15768359,Akhtar,36,Male,36275.94
15805769,O'Loughlin,33,Male,116706
15719508,Davis,49,Male,168080.53
15609011,Barry,47,Male,25887.89
15703106,K'ung,40,Male,122488.59
15626795,Gorman,40,Female,113171.61
15773731,John,35,Female,100365.51
15756196,Tsou,50,Male,124151.37
15687903,Okonkwo,29,Female,112664.24
15777599,Esposito,34,Male,183494.87
15754577,Boni,51,Female,198810.65
15584113,Pratt,53,Female,131259.6
15669589,Page,68,Female,116471.14
15632793,Wilkinson,29,Female,15336.4
15711130,Tseng,45,Male,99593.28
15615254,Clark,40,Male,170514.21
15720583,Finch,44,Female,34265.08
15780432,Shen,37,Male,106977.53
15673223,Hou,44,Male,164287.86
15807989,Wall,37,Male,25292.53
15761168,Manna,38,Female,51820.87
15651272,Reyes,38,Male,81452.29
15812832,Jideofor,33,Male,1354.25
15680517,Sal,34,Female,71379.92
15750569,Iweobiegbunam,46,Female,154137.33
15690743,Shao,61,Female,64308.49
15627741,Heath,29,Female,31613.35
15712121,Chidimma,34,Male,27738.01
15805429,Murray,59,Male,163570.25
15814923,Sullivan,38,Male,193878.51
15589230,Wu,63,Female,147545.65
15775490,Downie,38,Female,195906.59
15749727,Chukwufumnanya,50,Male,178458.86
15619238,Allan,29,Male,156125.72
15593468,Findlay,33,Female,11159.19
15718454,Ch'eng,44,Female,45738.94
15789498,Miller,30,Male,140650.19
15744691,Tsai,29,Female,4733.94
15708289,Graham,25,Male,10579.72
15790412,Norton,26,Male,179655.87
15741416,Yegorov,42,Male,77502.56
15598894,Holt,38,Male,145759.93
15663294,Kao,32,Male,56246.72
15572728,Ross,36,Male,151335.24
15706729,Hsiao,38,Male,179833.45
15674433,Allan,28,Female,191627.85
15641170,Liang,36,Male,173016.46
15806284,Briggs,31,Male,58469.75
15690958,Cantrell,23,Male,28038.28
15606386,Wang,46,Female,159576.75
15682322,Aksenov,37,Male,151280.96
15579915,Glennon,29,Male,139953.94
15681928,Yancy,35,Female,105407.79
15734005,Mazzi,42,Female,56865.62
15650432,Liu,41,Male,198072.16
15592578,Nucci,41,Female,137791.18
15671243,Y?,47,Female,103787.28
15775709,Nucci,27,Female,30912.89
15702631,Tang,26,Female,78651.55
15602282,Kao,45,Female,123309.57
15717879,Chen,79,Female,174118.93
15740878,Yao,29,Female,85736.26
15794468,Tsou,42,Female,121138.77
15773277,Barnes,35,Male,84199.78
15572657,H?,29,Male,181224.56
15800295,Cruz,34,Male,141230.07
15672397,Smith,38,Male,158111.71
15684921,Onuchukwu,25,Male,130639.01
15720676,Bukowski,37,Female,17040.82
15731829,Simmons,34,Male,25662.27
15732672,Stewart,35,Male,193360.69
15692406,Gow,37,Male,121485.1
15764405,Williams,29,Male,162452.65
15757537,Francis,31,Female,141137.53
15793307,Calabresi,41,Female,185541.2
15660679,Chimaobim,38,Female,118383.18
15666856,Chikwendu,49,Male,8214.41
15687372,Padovesi,49,Male,46521.45
15667289,Henderson,50,Male,10772.13
15624641,Kharlamova,43,Male,199290.68
15734610,Onio,42,Male,85983.54
15631882,Yeh,45,Male,129870.93
15642709,Feng,30,Female,63158.22
15811026,Norman,43,Male,171070.52
15596303,White,39,Female,53222.15
15787255,Manfrin,55,Female,179834.45
15617166,Ritchie,37,Male,114514.64
15742442,Udegbulam,46,Female,139162.15
15758692,Kao,29,Female,50249.16
15568238,Diaz,20,Male,113469.65
15730353,Olisaemeka,29,Male,147484.13
15731555,Ross-Watt,45,Female,191448.96
15582404,Miller,26,Female,119381.41
15721462,Shubin,58,Female,33277.31
15632899,Nwankwo,20,Male,73107.53
15808526,Cartwright,58,Female,96590.39
15694349,Ngozichukwuka,44,Male,6923.11
15718465,Sadler,51,Male,176403.33
15682995,Azuka,32,Female,64349.6
15584776,Shen,37,Female,116097.26
15777772,Whittaker,55,Male,29861.13
15576156,Abazu,28,Female,48426.98
15646756,Murphy,33,Female,32770.56
15742886,Ford,26,Male,117060.2
15586135,Gratwick,28,Female,136197.65
15616152,Pai,47,Female,27438.83
15721460,Lorenzo,60,Male,192156.54
15727317,Brady,49,Female,69409.37
15649536,Wong,38,Male,58440.43
15754929,Douglas,31,Male,192519.39
15572051,Kennedy,40,Male,144874.67
15668142,Chang,37,Male,175373.46
15701176,Brown,26,Male,440.2
15708422,Hsiung,35,Female,76637.38
15655632,MacDonald,27,Male,49480.66
15744606,Davidson,29,Male,10417.87
15612140,Milano,46,Female,67976.57
15656086,Bovee,54,Male,140929.98
15655298,Lewis,54,Female,47139.06
15644796,Dyer,38,Female,126241.4
15726250,Hsia,38,Female,22614.19
15764432,Hicks,42,Female,48498.19
15631721,Millar,38,Male,103511.26
15707479,Fan,40,Male,122073.48
15579826,Young,66,Female,65535.56
15668104,Kerr,37,Male,160060.9
15641604,Frolova,55,Female,155879.57
15587240,Vasilyev,40,Male,194416.58
15680767,Sabbatini,64,Female,21630.21
15601594,Ifeanacho,51,Female,157143.61
15589969,Capon,34,Male,52796.31
15703728,Chieloka,47,Male,121798.52
15617790,Hanson,29,Female,41104.82
15662500,Ts'ao,32,Male,10604.48
15778526,Bradshaw,48,Female,78563.66
15670584,Nkemakolam,31,Male,170821.43
15748069,Clunie,25,Female,113266.09
15680597,Cover,38,Male,171768.76
15628992,Esposito,32,Male,54416.18
15719624,Hodgson,38,Female,130755.34
15812767,Harvey,70,Male,141180.66
15689201,Dobie,49,Female,183421.76
15614716,Okwudilichukwu,37,Female,132770.11
15683618,Dyer,35,Female,24400.37
15799631,Chase,36,Male,180318.6
15692259,Baresi,29,Female,111565.45
15590966,Lo,42,Female,2002.5
15656426,Tyler,42,Female,82565.01
15675256,Ts'ui,33,Male,121789.3
15751185,Aparicio,50,Female,193785.87
15789582,Macleod,55,Male,64593.07
15651103,Sal,69,Female,196993.69
15672299,Yeh,44,Male,175518.31
15772250,Udegbunam,46,Male,17268.02
15763922,Alexandrov,31,Male,60901.72
15633870,Ozioma,36,Female,100750.03
15624323,Atkins,36,Male,195224.91
15688612,Campos,33,Male,3510.18
15694644,Wood,43,Female,81250.79
15587174,Kerr,29,Male,91844.14
15579559,Chienezie,30,Male,80676.83
15775430,Tsou,31,Male,129912.74
15623695,McKinnon,31,Female,142029.17
15760849,Nwachukwu,39,Male,137651.6
15813095,Nwebube,37,Male,33877.29
15705281,Burt,38,Male,78744.39
15812594,Ross,34,Male,96734.46
15626322,Lees,29,Female,164756.81
15723105,Feetham,28,Female,164394.65
15588449,Chuang,27,Female,162501.83
15794849,Aitken,22,Male,10541.38
15620000,Chambers,34,Male,59325.21
15799720,Coburn,43,Male,178187.28
