CustomerId,Surname,Gender,Age,EstimatedSalary
15577683,Maclean,Female,29,100919.19
15800746,Watson,Male,45,102591.9
15788686,Gibson,Male,40,25554.4
15742798,French,Female,22,152107.93
15596647,Henderson,Male,54,69381.05
15756070,Greenwood,Female,44,101728.46
15775116,Anderson,Male,31,89040.61
15575428,Mistry,Female,35,16910.98
15654074,Tuan,Male,38,150468.35
15695872,Fiorentini,Female,30,177613.19
15568885,Scott,Female,34,120672.09
15725036,Jideofor,Male,42,77142.85
15632665,Yevseyev,Male,61,127804.66
15571476,Kelly,Male,38,158344.63
15776850,Smith,Female,43,167179.48
15623649,Ogle,Male,32,15404.64
15751131,Moss,Female,41,156036.19
15688128,Loggia,Male,34,144725.14
15678412,Nwankwo,Female,45,22558.74
15770291,Allan,Female,29,147342.03
15583392,Woronoff,Male,37,85470.45
15690731,Wolfe,Male,40,194656.11
15697948,Henderson,Female,36,48505.1
15608328,Sutherland,Female,41,101491.23
15766378,Marsden,Female,45,164117.69
15600813,Hyde,Male,50,124626.57
15706217,Kao,Male,28,34490.06
15601417,T'ang,Male,32,90967.37
15610972,Crawford,Female,44,24208.84
15674620,Dilibe,Female,37,174873.09
15785350,Austin,Male,23,170262.97
15749119,Santiago,Female,31,112289.06
15756535,Chibugo,Male,39,93783.0
15700965,Toscano,Female,32,150026.79
15791851,Afanasyeva,Female,34,102036.82
15717156,Sokolov,Male,30,898.51
15740846,Wei,Male,40,95124.4
15573284,Olisanugo,Female,45,11514.39
15729083,Gorman,Male,36,27468.72
15611612,Priestley,Female,29,37092.43
15694381,Lloyd,Male,51,171587.9
15651737,Salmond,Male,44,80828.78
15663168,MacDonald,Male,35,169287.99
15643426,Robertson,Female,36,13197.44
15618245,Chukwumaobim,Male,31,54439.53
15717527,Ifeanacho,Female,49,38186.85
15793478,Li Fonti,Female,39,27274.6
15642248,Ko,Male,66,65758.19
15640377,Goloubev,Female,36,97767.63
15723950,Kruglov,Male,40,115468.84
15590327,Liao,Female,42,98293.14
15706199,White,Male,36,182059.28
15671514,Sinclair,Female,33,128538.05
15727041,Fiorentini,Male,71,108841.83
15738063,Shen,Male,29,18581.84
15711733,Rapuokwu,Male,48,146821.42
15652320,Woronoff,Male,40,100727.68
15634180,Holden,Male,26,39356.38
15694566,Roberts,Female,42,169921.11
15726103,Tsou,Female,55,42364.75
15646351,Somerville,Male,27,28823.04
15730044,Greco,Female,42,182436.81
15795186,Leonard,Male,38,115700.2
15784890,McKenzie,Female,32,16725.53
15694125,McElhone,Male,57,56875.76
15565891,Dipietro,Male,39,56214.09
15674254,Kerr,Female,45,193412.05
15775206,Hunter,Male,37,83263.04
15797627,Niehaus,Male,54,13404.4
15649853,Craig,Female,45,184474.15
15610379,Barclay-Harvey,Male,30,121124.53
15659800,Teng,Female,50,152567.75
15716236,Milani,Male,35,10722.54
15672053,Mistry,Male,38,58010.98
15663933,Jamieson,Female,35,163440.8
15814236,Kay,Female,38,102606.92
15583597,Ikedinachukwu,Male,47,80591.18
15607395,Holt,Female,33,177362.45
15694556,Nkemakolam,Male,60,120257.7
15744109,Hartung,Male,32,180622.02
15800688,Ch'en,Female,42,130404.53
15810878,Baker,Female,38,147797.54
15587835,Osinachi,Male,41,57844.26
15763515,Shih,Male,30,162523.66
15725882,Feng,Female,40,54495.82
15788022,Sternberg,Female,41,169183.66
15663917,Adams,Male,43,80262.91
15656865,Gray,Male,69,8751.59
15667971,Shepherd,Female,34,102628.98
15800366,Walton,Male,29,94823.95
15717231,Yang,Male,37,90821.66
15643188,Barnett,Female,47,153194.32
15671351,Romani,Male,35,87310.59
15573628,Greene,Female,51,146411.41
15698953,Hart,Male,36,74048.1
15753888,Johnston,Female,62,23386.77
15737961,Miller,Female,29,92898.17
15801701,Robson,Male,35,45956.05
15684419,Wallace,Female,37,71738.56
15794266,Cross,Male,32,103560.98
15810711,Marcum,Male,37,52367.29
15771270,North,Female,27,152916.05
15607786,Mao,Male,26,4410.77
15624519,Calabrese,Female,49,74771.22
15799910,Martin,Male,32,193817.63
15602479,Fleming,Male,37,26793.82
15617419,Roberts,Female,29,32526.64
15657603,Finch,Female,35,824.0
15570379,Whitelegge,Male,51,85250.77
15772996,Rooke,Male,40,83508.93
15729574,Lu,Male,71,173599.38
15737267,Marcelo,Female,49,79342.31
15799128,Matthews,Female,38,57600.66
15813327,Romani,Male,21,56191.99
15711921,Scott,Male,29,6770.44
15654300,Mao,Male,33,101694.67
15569945,Horsley,Male,29,69113.14
15569666,Goddard,Female,45,172674.36
15681887,Eskridge,Male,33,26606.28
15608873,Smith,Male,51,53353.36
15762091,Simpson,Female,22,63747.51
15722053,Oguejiofor,Male,33,190112.05
15782100,Holloway,Male,22,110317.39
15765300,L?,Male,40,148623.43
15743570,Feng,Female,34,125253.46
15608541,Claiborne,Male,46,101954.78
15750671,Egobudike,Male,31,168462.26
15813659,Folliero,Female,56,26215.85
15757867,Bray,Female,30,97045.32
15652914,Ibrahimov,Male,38,53534.8
15723818,Carpenter,Female,37,8949.2
15713819,Walsh,Male,48,163116.75
15656484,Woods,Male,40,140745.91
15778515,Wu,Male,40,171515.84
15803840,Forbes,Female,32,150803.44
15735339,Lynch,Male,39,76884.05
15600392,Amaechi,Female,53,170454.93
15625740,Enriquez,Male,62,143104.3
15663817,Y?an,Male,46,55701.62
15734461,Brooks,Male,31,186370.3
15780142,Wang,Male,43,24275.32
15709920,Burke,Female,33,50774.81
15684248,Meng,Male,21,154279.87
15643158,Chiganu,Female,40,68462.59
15693902,Hunt,Male,19,91036.74
15578307,Lucchese,Female,33,83681.97
15585379,Humphries,Male,39,199484.96
15758510,Frolova,Male,26,152491.22
15692918,Hsing,Male,36,134875.37
15705301,Parkes,Male,41,184366.14
15718231,Gregory,Male,28,189839.93
15567991,Obiuto,Male,31,175643.44
15772650,Longo,Male,55,3268.17
15574795,Lombardo,Female,38,47089.72
15706036,Lombardo,Male,38,46562.02
15723856,Gonzalez,Female,29,62487.97
15812920,Nwabugwu,Male,40,181598.25
15691287,Ford,Female,33,64815.05
15804797,Gilleland,Female,54,70196.23
15708650,Fullwood,Female,31,160383.47
15712777,Kao,Male,38,35848.12
15786469,Montalvo,Female,34,87278.48
15669219,Wilson,Male,35,94498.82
15641004,Doyne,Female,48,133486.36
15648067,Onwuamaeze,Male,39,73107.6
15704014,K'ung,Male,37,195333.98
15645136,O'Donnell,Male,30,121525.48
15709604,McMillan,Male,23,173843.21
15713637,Chinedum,Male,34,185227.42
15793901,Capon,Female,27,125244.18
15569759,Rawling,Female,27,163113.41
15712930,Duncan,Male,42,123006.91
15586504,Trevisani,Male,40,40463.03
15677317,Ankudinova,Female,29,131363.57
15664270,Balsillie,Male,45,188305.85
15731519,Kerr,Female,30,143994.86
15745623,Worsnop,Male,32,89368.59
15813862,Yevseyev,Male,66,158365.89
15641934,Manna,Female,46,78753.12
15713043,Siciliani,Female,33,100408.31
15700749,Powell,Female,39,24677.54
15697567,Bazarova,Male,33,39570.78
15715414,White,Female,38,155665.76
15639530,Buda,Male,42,168294.27
15726058,Cattaneo,Male,27,87908.01
15725665,Lo,Male,47,191198.92
15698872,Brown,Female,39,191207.03
15812184,Rose,Female,31,128954.05
15742609,Lombardo,Male,28,59905.29
15815043,McMillan,Male,49,162012.6
15640648,Howe,Male,36,19231.98
15627203,Hsu,Male,54,175749.36
15786196,Han,Female,44,60533.96
15612095,Calabrese,Female,48,137508.42
15674368,Riley,Female,39,189430.86
15783477,Biryukov,Female,39,6723.66
15757559,Broadhurst,Female,53,41371.68
15591036,Genovesi,Female,43,125140.72
15761241,Hsieh,Female,36,143683.75
15695078,Kemp,Male,32,170770.44
15645744,Chukwudi,Female,30,157397.57
15566988,Iqbal,Female,46,50595.15
15749300,Teng,Female,47,50390.98
15594340,Tao,Male,41,163150.03
15607065,Chinedum,Male,34,138280.17
15778089,Stevenson,Male,37,135067.02
15773723,Duncan,Female,22,163534.75
15697035,Garrett,Female,31,86657.48
15679668,Yao,Male,38,162087.82
15709861,He,Male,30,28879.3
15791958,Mazzi,Female,41,169203.51
15791030,Edwards,Female,33,102426.12
15695339,Lucchesi,Male,53,54676.1
15658813,Siciliani,Female,55,18369.33
15715709,Shih,Male,43,159888.1
15722533,Logue,Female,40,167636.15
15683118,Rechner,Male,32,138889.15
15672798,O'Brien,Female,45,199392.14
15680112,Stewart,Female,35,189560.43
15714575,Batt,Female,44,17375.27
15806808,Hope,Female,57,140225.14
15590637,Ahmed,Male,41,61018.85
15657535,Pearson,Male,29,51907.72
15696141,Kruglov,Female,31,47018.75
15811947,Gordon,Male,33,33700.52
15649024,Trujillo,Female,39,59636.43
15594928,Pagnotto,Female,38,157147.59
15765532,Horton,Male,76,191393.26
15741719,DeRose,Female,40,199862.75
15665629,Chiang,Female,33,20016.59
15728917,Gill,Male,48,30635.52
15762993,Trevisano,Male,32,117832.88
15571193,Morrison,Male,42,22497.1
15653521,Onuora,Female,40,747.88
15802220,Ikenna,Male,35,76870.81
15644132,Mancini,Female,30,107848.24
15600832,Moss,Female,43,103726.71
15797919,Ting,Male,37,178268.36
15603743,Tai,Male,28,126281.83
15579714,Pan,Female,29,196651.72
15634295,Wilson,Male,35,5962.3
15786680,Bianchi,Male,37,21928.81
15623499,Holman,Male,49,127022.87
15691823,Obidimkpa,Male,37,162763.01
15809279,Wallace,Male,45,113950.51
15758039,Ash,Male,44,104930.46
15807163,Ku,Female,38,52337.97
15631639,Uspensky,Female,40,179964.55
15713770,Shih,Male,41,83753.64
15698167,Kumm,Female,24,182913.95
15781710,Carey,Female,31,166720.28
15801296,Farber,Female,37,192721.98
15704378,Calabrese,Male,37,180241.44
15767891,Findlay,Female,28,48475.12
15640667,Yu,Female,41,126551.48
15702145,Edments,Male,33,64872.55
15679738,Brown,Female,35,98031.53
15636634,Lindon,Female,25,93524.22
15809227,Chukwudi,Male,35,56991.66
15601811,Caldwell,Female,53,183980.56
15625494,Li Fonti,Female,32,130234.63
15723737,Pitcher,Male,27,32454.26
15682955,Capon,Female,32,75396.43
15758856,Kable,Male,45,167756.45
15746065,Lo Duca,Male,35,24799.47
15783865,Kulikova,Male,59,60429.43
15745455,Navarrete,Male,62,74241.09
15583033,Huguley,Female,20,78310.82
15644212,Han,Male,28,119419.37
15735688,Horsley,Female,31,91305.77
15658577,Massie,Female,37,25136.95
15606887,Singh,Female,30,193880.6
15783026,H?,Female,41,47856.78
15579892,Doyle,Male,19,4491.77
15802088,Grant,Female,22,101311.95
15589323,Law,Female,24,38830.72
15636395,King,Female,31,26817.23
15712772,Onwubiko,Male,28,199727.72
15700937,Romano,Female,24,67445.85
15766659,Okwudilichukwu,Male,33,161002.29
15814033,Milano,Male,38,20778.39
15783007,Parker,Female,45,41042.4
15654183,Aitken,Female,26,67484.16
15609899,Obiora,Male,37,121763.68
15747323,Vasilyeva,Male,48,157358.43
15582591,Chiabuotu,Male,59,110275.17
15738835,Slater,Male,38,43801.27
15782404,Hughes,Female,34,9085.0
15697480,Menkens,Male,30,143086.09
15697045,Pisani,Female,35,100556.98
15781234,Y?an,Female,35,140000.29
15579891,Milani,Male,52,186775.25
15805690,Chin,Female,35,133570.43
15612139,Fu,Female,33,154990.58
15568834,Howells,Male,27,27654.44
15709917,Ni,Female,46,137763.93
15718843,Maslova,Male,41,25723.73
15799494,Forster,Male,44,186285.52
15673439,Sun,Female,50,142208.5
15669011,Bocharova,Female,44,169862.01
15581388,Y?an,Male,33,41365.85
15743153,Singh,Female,40,30812.84
15579787,Nkemakonam,Male,39,155023.93
15759966,Chiemenam,Female,36,159416.58
15601045,Angelo,Male,37,76259.23
15764021,Frolov,Male,34,105965.25
15687218,West,Female,27,50743.83
15626452,Beatham,Male,32,147720.27
15700964,Pollard,Female,27,167387.36
15768887,Hsing,Male,26,95159.13
15735358,Dowse,Male,46,4654.28
15749472,Lucciano,Male,45,130376.68
15685872,Godfrey,Female,29,173486.39
15760851,Gratton,Male,31,93881.75
15734588,Manning,Male,46,36376.97
15784594,Mazzi,Female,37,128499.94
15606435,Wall,Male,69,105898.69
15790247,Sims,Male,40,11959.03
15676433,Allan,Female,36,98810.78
15625905,Griffen,Male,41,65906.07
15626414,Russell,Male,44,151516.7
15623220,Brown,Female,45,37214.39
15752857,Palerma,Male,52,92033.98
15677908,Gilbert,Male,42,195692.3
15773013,Uvarov,Female,47,6342.84
15623972,Wisdom,Female,23,95148.28
15738627,Hussain,Male,25,21215.67
15643392,Woods,Male,31,19700.24
15684868,Cameron,Male,56,134396.64
15627854,Mai,Male,44,135077.01
15669253,Gibson,Male,39,133600.89
15758023,Grigoryeva,Male,47,99922.08
15574558,Gunter,Male,32,41399.33
15635256,Arcuri,Male,31,159344.43
15680399,Tung,Male,23,18364.19
15674720,Smith,Female,37,98162.44
15580249,Lori,Male,45,84663.21
15675431,Chidimma,Female,34,36536.93
15698285,Ting,Female,41,79101.67
15810775,Tsao,Male,52,16644.16
15678173,Collee,Male,35,158420.14
15665222,Lettiere,Male,52,48988.28
15803908,Fu,Male,45,96862.56
15586039,Bergamaschi,Female,36,96366.7
15802570,Dyer,Female,45,146123.19
15781451,Buccho,Male,42,135178.91
15721019,Jones,Female,24,158615.41
15738588,Nebechi,Female,37,71433.88
15730657,Ibekwe,Female,41,55672.09
15739292,Gorshkov,Male,31,150218.11
15725945,Nweke,Female,42,162734.31
15813159,Hairston,Male,52,21228.71
15636820,Loggia,Male,40,62027.9
15603880,Morgan,Male,38,60988.21
15619494,Abdulov,Female,31,108675.01
15596992,Norris,Male,45,72643.95
15735025,Clark,Male,37,9241.52
15730759,Chukwudi,Female,27,153080.4
15752912,Perkin,Female,30,72196.57
15711316,Ch'ang,Male,27,199527.34
15738785,Kang,Male,26,156598.23
15777896,Chukwudi,Female,33,74917.64
15628963,Frolova,Male,43,111249.62
15742126,Chiu,Male,38,59115.77
15575623,Simpson,Female,31,148218.86
15741652,McLean,Male,37,77142.32
15738884,Hu,Male,41,67484.6
15615050,Savage,Male,47,63452.18
15803005,Wallace,Female,57,103660.31
15743498,Winter,Male,52,163191.99
15720463,Ho,Male,30,62905.29
15588695,Su,Male,32,44323.22
15665802,Li Fonti,Female,36,97938.59
15571144,Ives,Male,28,126565.21
15750731,Trevisani,Male,50,185360.4
15605134,Bond,Female,34,183229.02
15626044,Lettiere,Male,28,106024.02
15737910,Houghton,Male,35,167810.26
15761076,Lei,Male,41,138536.09
15710105,Stirling,Female,26,184520.0
15577402,Grant,Male,31,20492.16
15803337,Baresi,Male,23,134676.72
15654372,Pearce,Male,34,138478.2
15585867,Rutledge,Male,36,125557.95
15662488,Udegbunam,Female,44,82969.61
15604813,Zaytseva,Male,40,158071.69
15611644,Onyemauchechukwu,Male,73,43615.67
15674928,Mullah,Male,37,119969.99
15656100,Candler,Female,49,140201.21
15764293,Konovalova,Male,33,80792.83
15636423,Lei,Male,40,141359.11
15607629,Hollis,Male,48,23344.94
15577313,Lionel,Male,44,5075.17
15714493,Francis,Female,33,95500.98
15643359,Carter,Male,32,79082.62
15687913,Mai,Female,34,199805.63
15790935,Johnson,Female,29,52709.55
15708693,Sherman,Female,33,56583.88
15672016,Sabbatini,Male,35,3385.04
15727605,Shih,Male,43,12537.42
15651144,Yao,Female,35,64722.61
15749401,Ko,Male,60,75246.21
15691874,Kazakova,Female,34,198929.84
15620735,Chiganu,Female,33,69011.66
15769781,Nucci,Female,25,52404.47
15624611,Marsden,Male,37,163641.53
15773071,Serena,Female,33,154598.56
15720371,McLean,Female,51,173989.47
15717984,Longo,Male,47,61315.37
15806407,Wilson,Female,37,143393.24
15785042,Hsiung,Female,31,124210.53
15809302,Wright,Male,24,151460.84
15677550,Folliero,Female,38,20734.81
15654096,Johnston,Female,24,43705.56
15617320,Palermo,Female,46,180736.24
15653065,Nwabugwu,Female,22,104170.48
15649112,Endrizzi,Female,33,27867.59
15690526,Tuan,Male,31,55387.28
15806945,Udobata,Female,30,196332.45
15670066,Ibezimako,Male,34,116046.22
15625761,Maclean,Male,41,93874.87
15761525,Shaw,Female,31,76614.04
15735080,Cummins,Female,64,6076.62
15619537,Lavrentiev,Male,31,122221.71
15598162,Saunders,Female,39,24156.03
15694300,Fiorentino,Male,26,135394.62
15637235,Knight,Male,33,91340.02
15612444,Manfrin,Male,29,146090.38
15626457,Zetticci,Male,31,172096.08
15627995,Angelo,Female,26,135034.57
15706128,Zhdanov,Female,21,84008.66
15666430,Peck,Male,38,91763.67
15627385,Uwaezuoke,Male,34,137001.1
15581323,White,Female,28,106799.49
15608109,Greco,Male,58,10494.64
15801942,Chu,Female,41,79866.73
15567431,Kodilinyechukwu,Male,64,186172.85
15810167,Scott,Male,75,91673.6
15644501,Enyinnaya,Female,26,18458.2
15785290,Hao,Male,29,8342.35
15611157,McElhone,Female,32,138578.37
15673837,Ko,Male,61,38129.22
15656822,Day,Male,43,107155.4
15580560,Harris,Female,73,29792.11
15760641,Gerald,Male,26,7063.6
15587584,Nebeuwa,Male,31,21645.06
15604146,Kaodilinakachukwu,Female,38,137079.86
15813974,Maruff,Male,37,172718.35
15746986,Howe,Female,40,106691.02
15759741,Knepper,Female,34,72274.84
15734892,Fennell,Male,37,32246.63
15797194,T'ao,Male,39,80552.36
15723786,Morris,Female,37,16733.59
15642726,Holmes,Male,53,1235.49
15664339,Yu,Male,48,50168.41
15754526,Walker,Male,36,33687.9
15703037,Edwards,Male,37,178705.45
15751412,Harvey,Male,36,66810.48
15609558,McDonald,Female,47,45859.55
15572408,Chambers,Male,39,63846.36
15613923,Reed,Female,43,100236.02
15747000,Shih,Male,27,19645.65
15731781,Onyemachukwu,Male,43,178393.68
15727198,Teng,Female,28,78591.15
15794273,Hand,Female,56,124954.56
15804950,Onyemauchechukwu,Female,41,3756.65
15576304,Bailey,Male,29,152723.23
15645200,Chiang,Female,54,187597.98
15779627,Maclean,Male,31,70381.49
15750755,Yobachi,Female,33,156792.89
15569654,Munro,Female,31,35534.68
15753079,Chidi,Male,41,151256.22
15684995,Chamberlain,Male,49,51011.29
15790763,Trujillo,Female,49,111190.53
15766458,Tang,Male,33,69664.35
15616221,Wilson,Female,29,63233.02
15776124,Mann,Male,51,40855.79
15665811,Parry,Male,33,95673.05
15729804,Manfrin,Male,34,80234.14
15714062,Millar,Female,40,189051.59
15592197,Simmons,Male,30,145490.85
15793116,Beneventi,Female,40,196278.32
15638231,Chung,Female,62,162889.1
15697678,Maxwell,Male,36,174667.58
15800412,Dale,Male,35,3476.38
15597610,Stevens,Male,41,19344.92
15726634,Wei,Male,47,95270.83
15670866,Chiu,Male,31,107759.31
15667462,Duncan,Male,43,118368.2
15662574,Brady,Male,37,52484.01
15716926,Macleod,Male,33,178153.65
15603554,Berkeley,Female,45,49915.52
15716800,Kaur,Male,31,33747.03
15679429,Bell,Male,32,59961.81
15616122,Nwokike,Male,39,18613.52
15742172,Williamson,Male,32,198894.42
15792305,Mountgarrett,Male,46,57014.17
15636016,Wreford,Female,34,131729.52
15733138,Paterson,Male,42,79169.73
15669741,Hou,Male,36,106472.34
15616954,Smith,Male,71,17013.54
15729238,Peng,Male,48,150661.42
15718242,Wollstonecraft,Female,47,86622.56
15682914,Bolton,Male,34,115767.93
15654274,Corrie,Male,37,141998.89
15691457,Boyle,Male,36,182787.17
15719649,Lambie,Male,38,187915.7
15778897,Cartwright,Female,28,133267.78
15589437,Lu,Male,26,137476.09
15682369,Pisano,Male,47,77146.14
15626507,Chukwubuikem,Male,27,183271.15
15571995,Harper,Female,33,26362.4
15673333,Wilson,Male,52,153373.71
15748752,Ch'in,Male,33,70705.58
15725302,Streeton,Female,20,119759.24
15722083,Ch'ang,Male,39,42392.24
15771442,Pennington,Male,40,34670.62
15803633,T'ien,Female,46,82106.19
15672185,Liu,Male,47,171774.5
15806486,Cunningham,Female,48,149772.61
15570895,Ch'in,Male,42,38866.85
15614520,Smith,Female,37,35179.18
15687492,Anderson,Male,32,41788.37
15675337,Forbes,Female,34,17376.57
15721047,Ansell,Male,37,199428.19
15589017,Chiu,Male,55,16922.28
15611186,Yevdokimova,Male,37,178291.89
15617301,Chamberlin,Male,36,152290.28
15726046,Johnston,Female,27,126809.15
15585748,McDonald,Female,28,40385.61
15672826,Chen,Female,32,34350.54
15595162,Cattaneo,Female,35,199005.88
15650026,Barclay-Harvey,Male,44,52629.73
15745826,Dawson,Male,37,180012.39
15708610,Costa,Male,44,35342.33
15624471,Chikwado,Male,37,109291.22
15590097,Ch'eng,Female,33,62746.54
15689328,Harrison,Male,48,173273.2
15582154,Crawford,Female,45,54340.24
15734626,Gibson,Female,36,19302.78
15702806,Martin,Male,24,10883.52
15620756,Stokes,Male,49,17298.72
15611331,Niu,Female,46,115779.48
15576935,Ampt,Male,43,93228.86
15661275,Wynn,Male,52,148704.77
15814940,Lawrence,Female,33,150475.14
15768471,Wagner,Female,54,40914.32
15697391,Argyle,Female,34,38587.7
15793346,Ofodile,Female,72,171260.66
15608338,Chiemenam,Female,55,94187.47
15578546,Akobundu,Male,26,145900.89
15656921,Locke,Male,31,152298.28
15761340,Bullen,Male,22,99828.45
15591135,Forster,Male,37,34743.98
15623219,Smith,Male,33,121189.3
15655229,Craig,Female,35,129660.59
15805884,Archer,Female,41,145477.36
15668289,McWilliams,Male,32,151822.66
15568562,Moss,Male,40,49656.24
15773276,Townsend,Male,63,73856.28
15622801,Brown,Female,27,116757.0
15779886,Munson,Male,24,16319.56
15713673,T'ien,Female,33,90273.85
15783083,Shubin,Male,27,161344.13
15742824,Isayeva,Male,42,121061.89
15621550,Hung,Female,50,69531.22
15799480,Webb,Male,34,3756.23
15625247,Scott,Female,34,114448.13
15755241,Rahman,Female,52,144045.08
15575679,Lori,Male,24,58781.11
15668235,Cooke,Female,41,179227.52
15683183,Volkova,Female,45,127332.33
15684592,Lamb,Male,42,86642.38
15591169,Hawes,Female,49,184178.29
15653455,Smith,Female,38,9551.49
15732563,Swanton,Female,33,56053.06
15656471,Mitchell,Male,33,1118.31
15598510,Colombo,Male,27,195732.04
15766427,Shaw,Male,52,175070.94
15785342,Shipp,Male,25,112331.19
15641595,Jonathan,Male,43,43956.83
15798429,Hernandez,Male,29,115994.52
15648136,Green,Female,28,166682.57
15812482,Young,Male,27,99843.98
15790810,Han,Female,41,141175.18
15687421,Highland,Male,67,175910.95
15765643,Hamilton,Male,37,176984.34
15654878,Yobanna,Male,29,43480.63
15686835,Crawford,Female,57,155047.11
15768340,Beavers,Female,19,176137.2
15673599,Williamson,Male,32,154843.4
15689096,Beneventi,Male,47,8214.46
15684294,Chidumaga,Male,50,147075.69
15615828,Mitchell,Male,34,116495.55
15746012,Chibugo,Female,28,31165.06
15615797,Hyde,Male,59,192127.22
15788494,Alekseeva,Male,31,137491.23
15793856,Abdulov,Female,36,186841.71
15629545,Buckley,Female,41,86776.38
15661198,Howard,Male,34,72073.72
15715117,Peel,Female,39,10662.58
15701074,Herz,Male,35,91001.02
15793046,Holden,Female,35,20555.21
15623744,McLean,Male,34,123164.97
15611329,Findlay,Female,35,143463.28
15740428,Wyatt,Female,35,92131.54
15781534,Rapuluolisa,Female,35,77178.42
15618243,Buckland,Female,43,193650.16
15784161,Hargreaves,Male,39,52861.89
15700325,Onyeoruru,Female,24,35896.75
15659064,Salas,Male,37,149418.41
15658364,Laney,Female,40,46253.65
15704340,Fu,Female,37,86609.37
15793455,Tien,Female,55,91943.94
15579777,Sazonova,Male,41,128892.36
15632345,Tuan,Female,35,44830.71
15814468,Wei,Male,50,84508.44
15754820,Bergamaschi,Male,35,84760.7
15707505,Taylor,Male,31,147661.47
15699507,Messersmith,Female,25,82393.08
15799600,Coles,Male,48,135995.58
15794472,Brookes,Female,27,159800.16
15646632,Reid,Male,38,14379.01
15676353,Etheridge,Male,35,74322.85
15566312,Jolly,Female,42,189016.24
15570414,Chizoba,Male,41,136435.75
15776743,Eberegbulam,Male,43,78488.39
15674637,Pagnotto,Female,68,113695.99
15730418,Lucchesi,Female,32,54628.11
15739972,Hughes,Female,45,150835.21
15661591,Panicucci,Male,39,158891.79
15675585,Burns,Female,25,160523.33
15814750,Ricci,Male,34,180595.02
15593454,Lambert,Female,40,16618.76
15663421,Esposito,Male,28,79919.97
15576196,Benson,Female,48,186489.14
15677324,Botts,Male,73,51999.5
15568742,Parkes,Female,41,121299.14
15693764,Mai,Male,52,144593.3
15714260,Castiglione,Female,38,178752.73
15798200,Manna,Male,35,94148.3
15656627,Lin,Male,34,77414.45
15791111,Fink,Female,47,63236.97
15638269,Baresi,Male,67,108645.85
15807473,Morehead,Male,38,95153.24
15708534,Afamefuna,Female,64,136079.64
15640686,Greco,Male,46,98273.01
15588904,Balashova,Male,33,113505.93
15768763,Bogdanov,Male,37,52525.15
15770543,Lowe,Male,37,194617.98
15642162,Ponce,Male,35,152541.89
15714046,Trevisano,Male,33,142903.44
15575060,Gardner,Male,24,182257.61
15812040,Lorenzo,Male,36,135431.72
15812073,Palmer,Female,31,175697.87
15706810,Zuyeva,Female,32,59061.25
15584090,Jen,Female,40,131283.6
15810807,Alekseeva,Female,43,152499.8
15582033,Manfrin,Male,44,15523.09
15687607,Chiemenam,Female,30,186418.85
15588406,Chiemenam,Female,37,32262.28
15784099,Clark,Female,38,128052.29
15701352,Fanucci,Female,28,181419.29
15789371,Cattaneo,Female,41,109783.29
15602845,Udinesi,Male,41,181879.56
15707918,Bentley,Female,36,74260.16
15602812,Holmes,Female,44,49865.04
15675888,Austin,Female,33,103608.06
15591822,Mackenzie,Male,26,167564.82
15738501,Booth,Male,48,41816.49
15585907,Collier,Female,30,179066.58
15579040,Hs?,Female,46,109184.24
15804211,Oluchukwu,Male,36,199841.32
15736126,Sung,Male,55,83617.17
15745399,Marino,Female,49,84863.85
15760749,Vinogradov,Male,41,114775.53
15637118,Burns,Male,33,103557.93
15657829,Fanucci,Male,30,85028.36
15738497,Chukwujamuike,Male,44,153064.87
15690695,Flynn,Female,33,38784.42
15762351,Chao,Female,63,186526.12
15791172,Yeh,Female,21,28789.94
15598982,Klein,Female,53,45038.29
15734765,Mahmood,Female,20,150245.81
15642912,Tu,Female,21,57762.0
15769516,Shcherbakov,Female,42,4292.72
15789379,Zetticci,Male,26,173365.89
15695103,Carr,Male,37,119484.01
15801924,Browne,Female,27,121821.16
15767804,Feng,Male,44,151733.43
15718039,Ferguson,Female,47,53784.22
15579994,Shaw,Male,23,62733.05
15595037,Palermo,Male,47,17671.78
15600720,Moore,Male,41,188905.43
15782608,Huang,Male,43,113079.19
15566894,Gray,Male,39,83997.79
15749123,Sokolova,Male,45,125424.42
15668943,Henderson,Male,37,143194.05
15577423,Mosley,Female,39,93132.61
15623102,Nnaemeka,Male,38,76038.38
15728012,Everett,Female,40,168658.3
15683363,Goddard,Male,39,108419.41
15699335,Kuo,Female,33,171657.57
15574369,Bianchi,Male,53,22357.25
15703167,Rouse,Female,45,193903.06
15754874,Nwoye,Male,26,141926.43
15723216,Greco,Male,33,104079.62
15725094,Fang,Female,37,93832.33
15647974,Chiemenam,Female,44,1568.91
15583371,Artemiev,Male,37,60778.11
15772559,Burrows,Female,47,16119.96
15711251,Chizuoke,Male,45,60375.18
15719212,T'ien,Male,33,187946.55
15764927,Rogova,Male,92,195563.99
15731412,Trevisano,Female,37,38196.24
15719170,Sagese,Female,30,179435.21
15596011,Artyomova,Male,34,93208.22
15614834,Long,Female,31,61531.86
15600510,Hsueh,Female,37,92826.35
15625706,White,Male,45,23140.28
15781409,Lazarev,Female,28,74287.53
15722583,Benjamin,Female,29,101102.39
15677243,Wan,Male,43,126933.73
15815070,Romano,Female,44,68408.74
15705899,Craig,Male,35,155356.34
15701522,Yermolayeva,Female,29,3234.8
15755978,Tseng,Male,31,195209.4
15722090,Tseng,Male,51,169149.38
